Date,Open,High,Low,Close,Adj Close,Volume
2012-09-14,26600.0,26780.0,26540.0,26720.0,21769.771484375,24872500
2012-09-17,26720.0,26720.0,26240.0,26300.0,21427.580078125,14896000
2012-09-18,26280.0,26720.0,26160.0,26300.0,21427.580078125,11232300
2012-09-19,26120.0,26460.0,25960.0,26280.0,21411.283203125,12114550
2012-09-20,25860.0,26100.0,25680.0,25740.0,20971.32421875,14199800
2012-09-21,26000.0,26140.0,25900.0,26040.0,21215.75,14913400
2012-09-24,26000.0,26560.0,25840.0,26540.0,21623.115234375,13195450
2012-09-25,26200.0,26680.0,26200.0,26540.0,21623.115234375,11348000
2012-09-26,26260.0,26500.0,26120.0,26500.0,21590.525390625,12054550
2012-09-27,26540.0,26840.0,26460.0,26760.0,21802.3515625,14541600
2012-09-28,27180.0,27200.0,26780.0,26920.0,21932.708984375,17906350
2012-10-02,27080.0,27420.0,27040.0,27380.0,22307.494140625,13376250
2012-10-04,27020.0,27460.0,26780.0,27340.0,22274.904296875,19127200
2012-10-05,27740.0,27800.0,27040.0,27400.0,22323.787109375,17828800
2012-10-08,27500.0,27580.0,27200.0,27460.0,22372.669921875,12037600
2012-10-09,27260.0,27620.0,27260.0,27440.0,22356.375,8788650
2012-10-10,27060.0,27200.0,26500.0,26500.0,21590.525390625,12976700
2012-10-11,26200.0,26400.0,25740.0,26080.0,21248.333984375,23779850
2012-10-12,26100.0,26240.0,25760.0,25920.0,21117.97265625,14977250
2012-10-15,25920.0,26240.0,25740.0,26000.0,21183.16015625,10334000
2012-10-16,26520.0,26620.0,26300.0,26600.0,21672.00390625,10671300
2012-10-17,26840.0,26920.0,26320.0,26720.0,21769.771484375,8984550
2012-10-18,26720.0,26820.0,26560.0,26740.0,21786.060546875,10498450
2012-10-19,26460.0,26500.0,25980.0,26040.0,21215.75,13969950
2012-10-22,25540.0,26340.0,25520.0,26300.0,21427.580078125,11741150
2012-10-23,26380.0,26440.0,26040.0,26260.0,21394.986328125,9253550
2012-10-24,25940.0,26180.0,25780.0,26000.0,21183.16015625,13454500
2012-10-25,25920.0,26440.0,25820.0,26440.0,21541.638671875,11881100
2012-10-26,26120.0,26240.0,25740.0,25740.0,20971.32421875,13793850
2012-10-29,25960.0,25980.0,25580.0,25980.0,21166.861328125,11448050
2012-10-30,25980.0,26080.0,25840.0,25960.0,21150.568359375,6643850
2012-10-31,26120.0,26240.0,25980.0,26200.0,21346.107421875,10604850
2012-11-01,25900.0,26040.0,25800.0,25940.0,21134.271484375,10455600
2012-11-02,26380.0,26660.0,26260.0,26540.0,21623.115234375,18521400
2012-11-05,26560.0,26980.0,26400.0,26820.0,21851.244140625,13062050
2012-11-06,26980.0,26980.0,26640.0,26980.0,21981.595703125,8981800
2012-11-07,26860.0,27240.0,26700.0,27240.0,22193.427734375,9676400
2012-11-08,26960.0,27140.0,26820.0,27000.0,21997.89453125,15326600
2012-11-09,26700.0,27020.0,26520.0,26820.0,21851.244140625,14550300
2012-11-12,26620.0,26940.0,26620.0,26900.0,21916.423828125,6959250
2012-11-13,26940.0,26980.0,26520.0,26980.0,21981.595703125,7325850
2012-11-14,27140.0,27140.0,26920.0,27100.0,22079.369140625,10436000
2012-11-15,26700.0,26760.0,26520.0,26620.0,21688.2890625,9959100
2012-11-16,26440.0,26520.0,26020.0,26140.0,21297.220703125,12172550
2012-11-19,26300.0,26840.0,26260.0,26640.0,21704.5859375,10137500
2012-11-20,27060.0,27300.0,26920.0,27280.0,22226.0234375,13420300
2012-11-21,27520.0,27940.0,27440.0,27680.0,22551.912109375,17780400
2012-11-22,27880.0,28380.0,27820.0,28340.0,23089.64453125,14930950
2012-11-23,28440.0,28840.0,28340.0,28740.0,23415.533203125,12322050
2012-11-26,28840.0,28860.0,27980.0,28080.0,22877.80859375,13749850
2012-11-27,28100.0,28560.0,28080.0,28320.0,23073.34375,11836200
2012-11-28,28000.0,28760.0,27920.0,28260.0,23024.45703125,14055800
2012-11-29,28040.0,28440.0,28040.0,28280.0,23040.755859375,13073300
2012-11-30,28460.0,28500.0,27980.0,28120.0,22910.40234375,16427600
2012-12-03,28400.0,28720.0,28160.0,28600.0,23301.474609375,10220850
2012-12-04,28640.0,28680.0,28400.0,28600.0,23301.474609375,9504900
2012-12-05,28600.0,29100.0,28540.0,29100.0,23708.841796875,12436400
2012-12-06,29360.0,29420.0,28680.0,29080.0,23692.546875,14248700
2012-12-07,29000.0,29960.0,29000.0,29600.0,24116.20703125,15882450
2012-12-10,30120.0,30120.0,29700.0,29820.0,24295.447265625,13056100
2012-12-11,29960.0,29960.0,29380.0,29520.0,24051.025390625,12657350
2012-12-12,29460.0,29920.0,29460.0,29800.0,24279.158203125,15244450
2012-12-13,30000.0,30660.0,29860.0,30660.0,24979.828125,30680500
2012-12-14,30320.0,30720.0,30160.0,30300.0,24686.5234375,13905250
2012-12-17,30020.0,30480.0,29940.0,30060.0,24490.990234375,15511100
2012-12-18,30000.0,30320.0,29900.0,30300.0,24686.5234375,13538450
2012-12-20,30300.0,30580.0,29900.0,30060.0,24490.990234375,20128500
2012-12-21,29860.0,29920.0,28800.0,28840.0,23497.005859375,27576200
2012-12-24,28960.0,29520.0,28840.0,29480.0,24018.44140625,14488550
2012-12-26,29600.0,30060.0,29400.0,29400.0,23953.2578125,14038700
2012-12-27,29400.0,30000.0,29400.0,29920.0,24501.939453125,9143900
2012-12-28,29760.0,30600.0,29740.0,30440.0,24927.7734375,10562750
2013-01-02,30660.0,31520.0,30540.0,31520.0,25812.193359375,11449650
2013-01-03,31640.0,31680.0,30860.0,30860.0,25271.712890625,14227400
2013-01-04,30800.0,30840.0,30200.0,30500.0,24976.908203125,12999800
2013-01-07,30300.0,30560.0,30000.0,30400.0,24895.01953125,12610950
2013-01-08,30260.0,30340.0,29960.0,30000.0,24567.4453125,13822250
2013-01-09,30000.0,30260.0,29820.0,30000.0,24567.4453125,12659950
2013-01-10,30300.0,30680.0,30000.0,30600.0,25058.798828125,14663600
2013-01-11,30960.0,30960.0,30140.0,30660.0,25107.931640625,11913550
2013-01-14,30780.0,31040.0,30560.0,31040.0,25419.123046875,7999950
2013-01-15,31200.0,31200.0,30240.0,30240.0,24763.98828125,10727150
2013-01-16,30280.0,30520.0,29660.0,29840.0,24436.421875,16221000
2013-01-17,30040.0,30040.0,29000.0,29380.0,24059.72265625,20236700
2013-01-18,29600.0,29740.0,29100.0,29600.0,24239.884765625,12516600
2013-01-21,29280.0,29500.0,28960.0,29080.0,23814.044921875,14519650
2013-01-22,28900.0,29740.0,28900.0,29600.0,24239.884765625,11947400
2013-01-23,30000.0,30040.0,29460.0,29460.0,24125.23046875,9293550
2013-01-24,29360.0,29380.0,28820.0,29060.0,23797.669921875,15999050
2013-01-25,29200.0,29220.0,28100.0,28340.0,23208.052734375,21795250
2013-01-28,27920.0,28020.0,27420.0,27440.0,22471.01953125,30852150
2013-01-29,27800.0,28360.0,27600.0,28180.0,23077.021484375,21616550
2013-01-30,28520.0,28800.0,28240.0,28800.0,23584.751953125,16170100
2013-01-31,28600.0,28960.0,28440.0,28960.0,23715.775390625,16052800
2013-02-01,29200.0,29200.0,28440.0,28820.0,23601.1328125,11576200
2013-02-04,29000.0,29060.0,28340.0,28740.0,23535.61328125,12861900
2013-02-05,28300.0,28860.0,28280.0,28700.0,23502.85546875,11388100
2013-02-06,28800.0,28860.0,28540.0,28540.0,23371.837890625,6897150
2013-02-07,28780.0,28780.0,28400.0,28400.0,23257.18359375,9721100
2013-02-08,28360.0,29400.0,28300.0,29240.0,23945.07421875,13423850
2013-02-12,29680.0,29680.0,29180.0,29360.0,24043.34765625,8419750
2013-02-13,29480.0,29780.0,29120.0,29740.0,24354.52734375,9209050
2013-02-14,29800.0,29880.0,29540.0,29800.0,24403.66796875,7534100
2013-02-15,29800.0,29960.0,29540.0,29960.0,24534.6953125,7599950
2013-02-18,29800.0,30020.0,29620.0,29800.0,24403.66796875,7109950
2013-02-19,29600.0,29980.0,29580.0,29840.0,24436.421875,6132250
2013-02-20,30040.0,30900.0,29940.0,30900.0,25304.47265625,18039350
2013-02-21,30800.0,31160.0,30700.0,31000.0,25386.365234375,13123650
2013-02-22,30600.0,30960.0,30400.0,30600.0,25058.798828125,13852650
2013-02-25,30980.0,30980.0,30600.0,30600.0,25058.798828125,8897550
2013-02-26,30300.0,30760.0,30160.0,30540.0,25009.662109375,9244750
2013-02-27,31180.0,31180.0,30380.0,30540.0,25009.662109375,8938200
2013-02-28,30600.0,31080.0,30600.0,30880.0,25288.09375,12784200
2013-03-04,31260.0,31260.0,30600.0,30780.0,25206.197265625,13276850
2013-03-05,31120.0,31280.0,30960.0,31000.0,25386.365234375,9294600
2013-03-06,31440.0,31500.0,30940.0,31200.0,25550.1484375,10148650
2013-03-07,30960.0,31000.0,30240.0,30400.0,24895.01953125,13482700
2013-03-08,30300.0,30340.0,29780.0,29980.0,24551.068359375,18941000
2013-03-11,29860.0,30240.0,29700.0,30160.0,24698.474609375,13748250
2013-03-12,30080.0,30240.0,29800.0,29880.0,24469.1796875,8746550
2013-03-13,30120.0,30580.0,30020.0,30540.0,25009.662109375,11303550
2013-03-14,30560.0,30680.0,29980.0,30400.0,24895.01953125,12557800
2013-03-15,30580.0,30580.0,29600.0,29600.0,24239.884765625,36618350
2013-03-18,29200.0,29200.0,28680.0,28900.0,23666.6484375,26439550
2013-03-19,29000.0,29840.0,28960.0,29500.0,24157.9921875,13977100
2013-03-20,29200.0,29700.0,29120.0,29200.0,23912.31640625,13515750
2013-03-21,29220.0,29480.0,29120.0,29140.0,23863.1796875,11768550
2013-03-22,29160.0,29360.0,29040.0,29100.0,23830.42578125,10687100
2013-03-25,29600.0,29900.0,29400.0,29900.0,24485.55859375,10272050
2013-03-26,29900.0,30440.0,29820.0,30180.0,24714.849609375,16830000
2013-03-27,30300.0,30320.0,29740.0,30080.0,24632.95703125,12881400
2013-03-28,30060.0,30200.0,29940.0,30200.0,24731.23046875,7989600
2013-03-29,30480.0,30640.0,30340.0,30540.0,25009.662109375,9533700
2013-04-01,30700.0,30700.0,30240.0,30240.0,24763.98828125,5295500
2013-04-02,30200.0,30640.0,30200.0,30500.0,24976.908203125,8574850
2013-04-03,30520.0,30560.0,30180.0,30420.0,24911.392578125,10882700
2013-04-04,30340.0,30380.0,29980.0,30120.0,24665.71484375,10700450
2013-04-05,30100.0,30320.0,29860.0,30100.0,24649.341796875,14977350
2013-04-08,30100.0,30620.0,29940.0,30400.0,24895.01953125,12959500
2013-04-09,30540.0,30600.0,30200.0,30560.0,25026.04296875,9244000
2013-04-10,30800.0,30800.0,30260.0,30420.0,24911.392578125,11779700
2013-04-11,30420.0,30800.0,30360.0,30800.0,25222.583984375,11291500
2013-04-12,30800.0,31000.0,30260.0,30340.0,24845.880859375,10744050
2013-04-15,30060.0,30700.0,30060.0,30460.0,24944.14453125,10767300
2013-04-16,30100.0,30640.0,30020.0,30560.0,25026.04296875,18551850
2013-04-17,31320.0,31320.0,30280.0,30360.0,24862.255859375,10491100
2013-04-18,30400.0,30440.0,29620.0,29660.0,24289.021484375,13358400
2013-04-19,29300.0,29840.0,29100.0,29500.0,24157.9921875,15704000
2013-04-22,29800.0,30060.0,29300.0,30060.0,24616.583984375,9335850
2013-04-23,30000.0,30060.0,29480.0,29660.0,24289.021484375,8864850
2013-04-24,29700.0,29880.0,29480.0,29720.0,24338.15234375,10086550
2013-04-25,29400.0,29880.0,29400.0,29880.0,24469.1796875,10463900
2013-04-26,29900.0,29940.0,29440.0,29720.0,24338.15234375,11651600
2013-04-29,29820.0,29840.0,29500.0,29620.0,24256.259765625,8500150
2013-04-30,29800.0,30600.0,29760.0,30400.0,24895.01953125,18705000
2013-05-02,30520.0,30640.0,30340.0,30560.0,25026.04296875,10048950
2013-05-03,30700.0,30740.0,30420.0,30700.0,25140.689453125,6559050
2013-05-06,30800.0,30800.0,30240.0,30280.0,24796.7421875,8654300
2013-05-07,30160.0,30160.0,29820.0,29860.0,24452.802734375,11434500
2013-05-08,29860.0,29960.0,29580.0,29760.0,24370.908203125,14921950
2013-05-09,29800.0,30400.0,29780.0,30300.0,24813.123046875,10806150
2013-05-10,30280.0,30280.0,29520.0,29520.0,24174.369140625,11794850
2013-05-13,29420.0,29600.0,29240.0,29540.0,24190.74609375,8750100
2013-05-14,29740.0,30000.0,29660.0,30000.0,24567.4453125,9002650
2013-05-15,29700.0,30000.0,29680.0,30000.0,24567.4453125,10594800
2013-05-16,30020.0,30280.0,30000.0,30160.0,24698.474609375,14657550
2013-05-20,30040.0,30240.0,29920.0,29940.0,24518.31640625,12288850
2013-05-21,30200.0,30200.0,29700.0,29840.0,24436.421875,11600400
2013-05-22,30080.0,30200.0,29820.0,30180.0,24714.849609375,9923100
2013-05-23,29840.0,30040.0,29680.0,29680.0,24305.396484375,11994150
2013-05-24,29740.0,29880.0,29440.0,29720.0,24338.15234375,10190600
2013-05-27,29800.0,29980.0,29740.0,29780.0,24387.28515625,6146400
2013-05-28,29620.0,29920.0,29620.0,29680.0,24305.396484375,11588050
2013-05-29,29680.0,30460.0,29660.0,30240.0,24763.98828125,14760550
2013-05-30,30360.0,30980.0,30240.0,30880.0,25288.09375,22778000
2013-05-31,30920.0,31180.0,30740.0,30760.0,25189.826171875,18025050
2013-06-03,30720.0,31180.0,30560.0,30640.0,25091.55078125,10309450
2013-06-04,30660.0,30840.0,30420.0,30800.0,25222.583984375,8496600
2013-06-05,30980.0,31060.0,30420.0,30420.0,24911.392578125,13590650
2013-06-07,29500.0,29700.0,28480.0,28540.0,23371.837890625,54290800
2013-06-10,28400.0,28860.0,28280.0,28500.0,23339.078125,26677700
2013-06-11,28220.0,28380.0,27560.0,27780.0,22749.455078125,34613000
2013-06-12,27560.0,28060.0,27240.0,27700.0,22683.943359375,22887650
2013-06-13,27600.0,27940.0,27140.0,27140.0,22225.353515625,33509850
2013-06-14,27300.0,27540.0,27140.0,27380.0,22421.892578125,17558350
2013-06-17,27400.0,27560.0,27300.0,27320.0,22372.755859375,11758450
2013-06-18,27360.0,27740.0,27200.0,27740.0,22716.697265625,11043050
2013-06-19,27640.0,27700.0,27280.0,27380.0,22421.892578125,10270250
2013-06-20,26860.0,26960.0,26520.0,26580.0,21766.76171875,17817950
2013-06-21,25880.0,26660.0,25800.0,26500.0,21701.24609375,27677800
2013-06-24,27000.0,27000.0,26260.0,26260.0,21504.705078125,15847900
2013-06-25,26020.0,26360.0,25760.0,25940.0,21242.65234375,20774950
2013-06-26,26020.0,26100.0,24900.0,25220.0,20653.033203125,31751200
2013-06-27,25900.0,26880.0,25720.0,26780.0,21939.244140625,25756150
2013-06-28,27000.0,27000.0,26580.0,26840.0,21988.396484375,20961250
2013-07-01,26680.0,26920.0,26440.0,26520.0,21726.23828125,12825950
2013-07-02,26800.0,27040.0,26600.0,26700.0,21873.69921875,10214450
2013-07-03,26680.0,26780.0,25900.0,26020.0,21316.619140625,12822050
2013-07-04,26040.0,26340.0,25920.0,26340.0,21578.775390625,9042650
2013-07-05,25720.0,26300.0,25200.0,25340.0,20759.541015625,30382800
2013-07-08,25000.0,25160.0,24180.0,24520.0,20087.759765625,26480150
2013-07-09,24600.0,25000.0,24580.0,24740.0,20267.9921875,19694950
2013-07-10,24900.0,25040.0,24740.0,24960.0,20448.224609375,17305650
2013-07-11,25020.0,26240.0,25020.0,26240.0,21496.8515625,20788350
2013-07-12,26400.0,26480.0,26020.0,26240.0,21496.8515625,11391300
2013-07-15,26300.0,26380.0,25700.0,26260.0,21513.236328125,9629600
2013-07-16,26360.0,26420.0,25800.0,25960.0,21267.466796875,9300950
2013-07-17,26020.0,26600.0,25720.0,26400.0,21627.92578125,12302300
2013-07-18,26500.0,26500.0,25840.0,25840.0,21169.154296875,15704200
2013-07-19,25760.0,25900.0,25280.0,25460.0,20857.845703125,16271300
2013-07-22,25600.0,25780.0,25300.0,25460.0,20857.845703125,10351150
2013-07-23,25460.0,26140.0,25440.0,26140.0,21414.92578125,11948900
2013-07-24,26140.0,26340.0,25900.0,26300.0,21546.00390625,8772650
2013-07-25,26340.0,26440.0,26160.0,26300.0,21546.00390625,8495650
2013-07-26,26280.0,26380.0,25980.0,26060.0,21349.388671875,13619550
2013-07-29,25820.0,26000.0,25580.0,25660.0,21021.689453125,11821850
2013-07-30,25540.0,25900.0,25540.0,25800.0,21136.3828125,9425350
2013-07-31,25600.0,25800.0,25580.0,25600.0,20972.533203125,12735500
2013-08-01,25700.0,25760.0,25480.0,25600.0,20972.533203125,9058900
2013-08-02,25860.0,26000.0,25640.0,25720.0,21070.84765625,11241350
2013-08-05,25660.0,25660.0,25480.0,25480.0,20874.2265625,8079850
2013-08-06,24900.0,25440.0,24900.0,25080.0,20546.5390625,14493700
2013-08-07,24740.0,24800.0,24440.0,24440.0,20022.21875,15778100
2013-08-08,24260.0,24700.0,24260.0,24340.0,19940.296875,17910800
2013-08-09,24580.0,24820.0,24400.0,24600.0,20153.294921875,12080200
2013-08-12,24600.0,24960.0,24500.0,24640.0,20186.072265625,10140600
2013-08-13,24880.0,25800.0,24840.0,25800.0,21136.3828125,20929450
2013-08-14,25780.0,26000.0,25700.0,26000.0,21300.236328125,13005100
2013-08-16,25720.0,26020.0,25640.0,25900.0,21218.31640625,11416600
2013-08-19,25720.0,25920.0,25600.0,25720.0,21070.84765625,6499850
2013-08-20,25920.0,26100.0,25380.0,25380.0,20792.302734375,14230950
2013-08-21,25300.0,25640.0,25120.0,25120.0,20579.3046875,12346050
2013-08-22,25000.0,25340.0,24900.0,25100.0,20562.9140625,11984850
2013-08-23,25600.0,26000.0,25420.0,25900.0,21218.31640625,17203400
2013-08-26,26020.0,26100.0,25920.0,26000.0,21300.236328125,11519650
2013-08-27,26140.0,26180.0,25900.0,26080.0,21365.7734375,9130800
2013-08-28,25680.0,26200.0,25680.0,26180.0,21447.697265625,9492550
2013-08-29,26340.0,26960.0,26280.0,26880.0,22021.166015625,16315000
2013-08-30,27200.0,27360.0,27020.0,27360.0,22414.3984375,17135800
2013-09-02,27360.0,27420.0,27000.0,27020.0,22135.861328125,10081600
2013-09-03,27280.0,27280.0,26520.0,26740.0,21906.47265625,11798500
2013-09-04,26600.0,27080.0,26420.0,26800.0,21955.626953125,10920050
2013-09-05,27400.0,27420.0,27160.0,27300.0,22365.244140625,15100100
2013-09-06,27400.0,27500.0,27160.0,27380.0,22430.783203125,11937950
2013-09-09,27420.0,27500.0,27260.0,27460.0,22496.322265625,9291550
2013-09-10,27380.0,27920.0,27360.0,27920.0,22873.171875,14717650
2013-09-11,27960.0,28040.0,27700.0,28040.0,22971.486328125,13353000
2013-09-12,28100.0,28480.0,27900.0,28200.0,23102.55859375,21805400
2013-09-13,28180.0,28200.0,27920.0,28120.0,23037.0234375,12281500
2013-09-16,28460.0,28500.0,28220.0,28500.0,23348.3359375,11710700
2013-09-17,28400.0,28400.0,27620.0,27720.0,22709.330078125,17181350
2013-09-23,27300.0,27620.0,27060.0,27200.0,22283.322265625,24362900
2013-09-24,26840.0,27580.0,26760.0,27460.0,22496.322265625,15138900
2013-09-25,27340.0,27480.0,27020.0,27280.0,22348.865234375,11176450
2013-09-26,27280.0,27440.0,27120.0,27440.0,22479.931640625,10374700
2013-09-27,27500.0,27540.0,27260.0,27320.0,22381.62890625,11613250
2013-09-30,27320.0,27640.0,27200.0,27340.0,22398.015625,11650900
2013-10-01,27600.0,27660.0,27200.0,27640.0,22643.787109375,9773150
2013-10-02,27960.0,28500.0,27800.0,28360.0,23233.640625,17586350
2013-10-04,28760.0,28840.0,28280.0,28360.0,23233.640625,15753700
2013-10-07,28740.0,28740.0,28500.0,28720.0,23528.568359375,10228250
2013-10-08,28340.0,28660.0,28340.0,28600.0,23430.26171875,10546000
2013-10-10,28420.0,28640.0,28420.0,28600.0,23430.26171875,13819000
2013-10-11,28800.0,28940.0,28720.0,28860.0,23643.2578125,11254150
2013-10-14,28960.0,28980.0,28760.0,28760.0,23561.333984375,7373700
2013-10-15,29000.0,29140.0,28900.0,29140.0,23872.642578125,10023650
2013-10-16,29380.0,29380.0,28900.0,29000.0,23757.95703125,8010600
2013-10-17,29200.0,29360.0,29080.0,29260.0,23970.951171875,9099350
2013-10-18,29440.0,29500.0,29260.0,29440.0,24118.41796875,7852150
2013-10-21,29500.0,29780.0,29080.0,29280.0,23987.345703125,7126050
2013-10-22,29200.0,29200.0,28680.0,29100.0,23839.87890625,12353250
2013-10-23,29280.0,29280.0,28720.0,28840.0,23626.869140625,8598450
2013-10-24,28620.0,28980.0,28580.0,28980.0,23741.568359375,8915650
2013-10-25,29000.0,29040.0,28660.0,28980.0,23741.568359375,6735300
2013-10-28,29300.0,29700.0,29160.0,29640.0,24282.265625,11307700
2013-10-29,29800.0,29800.0,29560.0,29800.0,24413.345703125,10334900
2013-10-30,29700.0,30000.0,29680.0,30000.0,24577.185546875,10588400
2013-10-31,29960.0,30040.0,29300.0,29300.0,24003.7265625,12647050
2013-11-01,29800.0,30000.0,29360.0,30000.0,24577.185546875,11357700
2013-11-04,29840.0,30040.0,29780.0,29980.0,24560.80859375,10887800
2013-11-05,30040.0,30040.0,29440.0,29700.0,24331.421875,8009300
2013-11-06,29960.0,29960.0,28980.0,29020.0,23774.337890625,12218400
2013-11-07,29020.0,29080.0,28500.0,28740.0,23544.947265625,13006800
2013-11-08,28220.0,28560.0,28140.0,28200.0,23102.55859375,13681350
2013-11-11,28500.0,28680.0,28180.0,28560.0,23397.482421875,8563850
2013-11-12,28800.0,29320.0,28720.0,29120.0,23856.259765625,9784900
2013-11-13,28900.0,28980.0,28380.0,28380.0,23250.0234375,9995200
2013-11-14,29100.0,29100.0,28480.0,28480.0,23331.951171875,10132150
2013-11-15,28680.0,29240.0,28640.0,29240.0,23954.572265625,8339250
2013-11-18,29400.0,29520.0,29300.0,29480.0,24151.19140625,6386800
2013-11-19,29660.0,29780.0,29540.0,29780.0,24396.9609375,8183550
2013-11-20,29460.0,29740.0,29280.0,29400.0,24085.64453125,8178150
2013-11-21,29440.0,29440.0,28640.0,28800.0,23594.107421875,9019800
2013-11-22,28820.0,29120.0,28620.0,29000.0,23757.95703125,8574600
2013-11-25,29020.0,29440.0,29020.0,29300.0,24003.7265625,6615300
2013-11-26,29160.0,29580.0,29100.0,29580.0,24233.111328125,8586250
2013-11-27,29340.0,29520.0,29200.0,29400.0,24085.64453125,9351700
2013-11-28,29600.0,29880.0,29580.0,29880.0,24478.8828125,10644900
2013-11-29,29980.0,29980.0,29700.0,29880.0,24478.8828125,6752200
2013-12-02,30000.0,30060.0,29340.0,29340.0,24036.4921875,7487800
2013-12-03,29280.0,29560.0,29140.0,29220.0,23938.181640625,7798600
2013-12-04,29000.0,29060.0,28620.0,28640.0,23463.02734375,10844000
2013-12-05,28660.0,28920.0,28440.0,28800.0,23594.107421875,10479650
2013-12-06,29080.0,29080.0,28560.0,28560.0,23397.482421875,9147450
2013-12-09,28800.0,29080.0,28800.0,29080.0,23823.4921875,6996900
2013-12-10,28820.0,29020.0,28620.0,28800.0,23594.107421875,7755600
2013-12-11,28520.0,28880.0,28320.0,28400.0,23266.40625,10629150
2013-12-12,27920.0,28200.0,27920.0,28200.0,23102.55859375,14962050
2013-12-13,28200.0,28220.0,27800.0,27800.0,22774.86328125,10053250
2013-12-16,27820.0,28080.0,27660.0,28000.0,22938.712890625,8954400
2013-12-17,28340.0,28340.0,27860.0,27900.0,22856.79296875,7762400
2013-12-18,28100.0,28200.0,27880.0,28020.0,22955.09765625,10899200
2013-12-19,28360.0,28680.0,28360.0,28540.0,23381.107421875,10552400
2013-12-20,28260.0,28540.0,28260.0,28540.0,23381.107421875,8407400
2013-12-23,28740.0,28760.0,28580.0,28660.0,23479.41015625,10639200
2013-12-24,28600.0,28640.0,28300.0,28300.0,23184.486328125,10980350
2013-12-26,28160.0,28300.0,28020.0,28160.0,23069.794921875,12307800
2013-12-27,28200.0,28220.0,27900.0,27920.0,23099.576171875,10510000
2013-12-30,27920.0,27940.0,27200.0,27440.0,22702.447265625,16908100
2014-01-02,26960.0,27100.0,26040.0,26180.0,21659.98828125,31025000
2014-01-03,26000.0,26220.0,25740.0,25920.0,21444.880859375,26496600
2014-01-06,26060.0,26400.0,25920.0,26140.0,21626.89453125,19735800
2014-01-07,26000.0,26360.0,25900.0,26080.0,21577.251953125,19763200
2014-01-08,26000.0,26080.0,25740.0,25820.0,21362.142578125,20474650
2014-01-09,26140.0,26140.0,25500.0,25500.0,21097.392578125,21250950
2014-01-10,25500.0,25720.0,25440.0,25440.0,21047.748046875,18189150
2014-01-13,25660.0,25940.0,25460.0,25900.0,21428.328125,16449350
2014-01-14,25940.0,26600.0,25800.0,26260.0,21726.177734375,14716650
2014-01-15,26600.0,26620.0,25960.0,25980.0,21494.521484375,11747450
2014-01-16,26000.0,26200.0,25860.0,26020.0,21527.609375,9752450
2014-01-17,26020.0,26300.0,25840.0,25840.0,21378.693359375,12774250
2014-01-20,26100.0,26380.0,25920.0,26320.0,21775.822265625,8682800
2014-01-21,26300.0,26540.0,26220.0,26480.0,21908.193359375,7562300
2014-01-22,26280.0,26560.0,26240.0,26560.0,21974.380859375,10826500
2014-01-23,26320.0,26440.0,25980.0,25980.0,21494.521484375,10336950
2014-01-24,26000.0,26360.0,25820.0,26140.0,21626.89453125,14001750
2014-01-27,25860.0,26080.0,25700.0,25840.0,21378.693359375,13346300
2014-01-28,25460.0,25860.0,25460.0,25660.0,21229.767578125,11701350
2014-01-29,25600.0,25760.0,25540.0,25600.0,21180.125,19181850
2014-02-03,25720.0,25760.0,25420.0,25440.0,21047.748046875,16259200
2014-02-04,25260.0,25260.0,24980.0,24980.0,20667.166015625,16033000
2014-02-05,24900.0,25100.0,24680.0,24740.0,20468.607421875,14926650
2014-02-06,24900.0,25340.0,24800.0,25180.0,20832.634765625,15197450
2014-02-07,25500.0,25580.0,25260.0,25500.0,21097.392578125,9943600
2014-02-10,25420.0,25620.0,25240.0,25540.0,21130.48828125,7799650
2014-02-11,25620.0,26300.0,25440.0,26220.0,21693.08984375,12684000
2014-02-12,26620.0,26620.0,26100.0,26140.0,21626.89453125,10027400
2014-02-13,26000.0,26400.0,25800.0,25960.0,21477.974609375,5838450
2014-02-14,25920.0,26160.0,25840.0,26020.0,21527.609375,6220750
2014-02-17,25840.0,26120.0,25600.0,25700.0,21262.86328125,9386650
2014-02-18,25700.0,25980.0,25640.0,25900.0,21428.328125,5910650
2014-02-19,26000.0,26000.0,25600.0,25800.0,21345.595703125,6179750
2014-02-20,25800.0,25920.0,25620.0,25720.0,21279.40625,9543300
2014-02-21,26660.0,26660.0,26000.0,26600.0,22007.47265625,14346200
2014-02-24,26680.0,26900.0,26420.0,26560.0,21974.380859375,7425050
2014-02-25,26640.0,26800.0,26520.0,26680.0,22073.669921875,8785300
2014-02-26,26740.0,26860.0,26500.0,26840.0,22206.033203125,12918050
2014-02-27,26700.0,26840.0,26600.0,26820.0,22189.48828125,7891350
2014-02-28,26740.0,26980.0,26640.0,26980.0,22321.8671875,14232350
2014-03-03,26720.0,26800.0,26420.0,26500.0,21924.73828125,12104150
2014-03-04,26400.0,26580.0,26300.0,26300.0,21759.26953125,7900150
2014-03-05,26700.0,26820.0,26600.0,26600.0,22007.47265625,7491500
2014-03-06,26580.0,26580.0,26200.0,26520.0,21941.28515625,8616750
2014-03-07,26780.0,26780.0,26580.0,26780.0,22156.3984375,7548650
2014-03-10,26400.0,26600.0,26340.0,26400.0,21842.005859375,8657600
2014-03-11,26400.0,26540.0,26180.0,26440.0,21875.103515625,9079800
2014-03-12,26400.0,26400.0,25860.0,25880.0,21411.78515625,12579250
2014-03-13,25880.0,26260.0,25800.0,25800.0,21345.595703125,11750200
